,Doc. Date,Material,Order qty,Ship-to nu,PCS delivered,HL delivered,delivery_days,delivery_flag,lead_time_creation_vs_rdd_flag,MACO/HL ,Groupement,Postal Code,Street,Sous groupement,M2_Territory_ID,M1_Territory_ID,Dépt,Brand,Subrand,SEGMENTS : Pils / Spécialités / Superspécialités/Bouteille Young adult,Container Type,Container Size,Variétés,Segment LE,Latitude,Longitude,Degre Alc,TTC,Brut + TE,Net + TE - Hors majoration de rompu de palette,DA
4081,2020-07-09 00:00:00,10946,280,29379658,280,"16,8",12,0,1,"150,689825",DISTRIBOISSONS,16100,LES RENTES  ZI DE MERPINS,GIE SELECTOR,FR01_ON_1300,FR01_ON_1306,16,LEFFE,LEFFE BLONDE,Spécialités,PERFECT DRAFT,"6,000 L",Blonde,PREMIUM,"45,7167","-0,3","6,6","17,8943688","15,582","14,911974",0
4082,2020-07-09 00:00:00,20614,70,29379658,70,"4,2",12,0,1,"195,5874479",DISTRIBOISSONS,16100,LES RENTES  ZI DE MERPINS,GIE SELECTOR,FR01_ON_1300,FR01_ON_1306,16,LEFFE,LEFFE RUBY,Super Spécialités,PERFECT DRAFT,"6,000 L",Ruby,PREMIUM,"45,7167","-0,3",5,"22,9749696","20,856","19,145808",0
4083,2020-07-09 00:00:00,19898,280,29379658,280,"16,8",12,0,1,"141,2079043",DISTRIBOISSONS,16100,LES RENTES  ZI DE MERPINS,GIE SELECTOR,FR01_ON_1300,FR01_ON_1306,16,,,,,,,,"45,7167","-0,3",5,"17,008704","14,688","14,17392",0
4084,2020-07-09 00:00:00,11574,360,29379658,360,108,12,0,1,"85,21292914",DISTRIBOISSONS,16100,LES RENTES  ZI DE MERPINS,GIE SELECTOR,FR01_ON_1300,FR01_ON_1306,16,,,,,,,,"45,7167","-0,3","4,8","57,623832","49,71","48,01986",0
4085,2020-07-09 00:00:00,66738,20,29379628,20,4,11,1,1,"110,8845596",DISTRIBOISSONS,43000,ZA LES SALLIENS RUE LEON MATHIEU,UDIVEL,FR01_ON_5000,FR01_ON_5007,43,,,,,,,,"45,0503","3,882","4,8","40,316976","34,78","33,59748",0
4086,2020-07-09 00:00:00,9974,60,29379628,60,12,11,1,1,"159,1277507",DISTRIBOISSONS,43000,ZA LES SALLIENS RUE LEON MATHIEU,UDIVEL,FR01_ON_5000,FR01_ON_5007,43,,,,,,,,"45,0503","3,882","4,8","58,3848",51,"48,654",0
4087,2020-07-09 00:00:00,6013,128,29379628,128,"25,6",11,1,1,"159,1818486",DISTRIBOISSONS,43000,ZA LES SALLIENS RUE LEON MATHIEU,UDIVEL,FR01_ON_5000,FR01_ON_5007,43,,,,,,,,"45,0503","3,882","6,6","62,6665344","55,52","52,222112",0
4088,2020-07-09 00:00:00,3372,168,29379628,168,"50,4",11,1,1,"87,89900376",DISTRIBOISSONS,43000,ZA LES SALLIENS RUE LEON MATHIEU,UDIVEL,FR01_ON_5000,FR01_ON_5007,43,,,,,,,,"45,0503","3,882","5,2","55,711152","48,06","46,42596",0
4089,2020-07-09 00:00:00,10965,16,29379628,16,"3,2",11,1,1,"185,6791267",DISTRIBOISSONS,43000,ZA LES SALLIENS RUE LEON MATHIEU,UDIVEL,FR01_ON_5000,FR01_ON_5007,43,,,,,,,,"45,0503","3,882",5,"71,13864","62,6","59,2822",0
4090,2020-07-09 00:00:00,20614,70,29379628,70,"4,2",11,1,1,"195,5874479",DISTRIBOISSONS,43000,ZA LES SALLIENS RUE LEON MATHIEU,UDIVEL,FR01_ON_5000,FR01_ON_5007,43,LEFFE,LEFFE RUBY,Super Spécialités,PERFECT DRAFT,"6,000 L",Ruby,PREMIUM,"45,0503","3,882",5,"22,9749696","20,856","19,145808",0
4091,2020-07-09 00:00:00,19898,140,29379628,140,"8,4",11,1,1,"141,2079043",DISTRIBOISSONS,43000,ZA LES SALLIENS RUE LEON MATHIEU,UDIVEL,FR01_ON_5000,FR01_ON_5007,43,,,,,,,,"45,0503","3,882",5,"17,008704","14,688","14,17392",0
4092,2020-07-09 00:00:00,61629,20,29379628,20,"1,2",11,1,1,"128,264406",DISTRIBOISSONS,43000,ZA LES SALLIENS RUE LEON MATHIEU,UDIVEL,FR01_ON_5000,FR01_ON_5007,43,KWAK,KWAK,Craft,PERFECT DRAFT,"6,000 L",-,SUPER PREMIUM,"45,0503","3,882","8,4","18,0574128","15,078","15,047844",0
4093,2020-07-09 00:00:00,59847,6,29379628,6,"1,8",11,1,1,"141,4131664",DISTRIBOISSONS,43000,ZA LES SALLIENS RUE LEON MATHIEU,UDIVEL,FR01_ON_5000,FR01_ON_5007,43,,,,,,,,"45,0503","3,882","8,4","88,454736","73,86","73,71228",0
4094,2020-07-09 00:00:00,71316,10,29379628,10,"0,6",11,1,1,"127,984305",DISTRIBOISSONS,43000,ZA LES SALLIENS RUE LEON MATHIEU,UDIVEL,FR01_ON_5000,FR01_ON_5007,43,BUD ,BUD,Pils,PERFECT DRAFT,"6,000 L",Bud,PREMIUM LAGER,"45,0503","3,882",5,"16,272216","14,052","13,56018",0
4095,2020-07-09 00:00:00,76623,12,29379628,12,"0,9504",11,1,1,"131,6160555",DISTRIBOISSONS,43000,ZA LES SALLIENS RUE LEON MATHIEU,UDIVEL,FR01_ON_5000,FR01_ON_5007,43,,,,,,,,"45,0503","3,882","5,8","26,796672","25,44","22,23456","0,096"
4096,2020-07-09 00:00:00,11574,200,29379628,200,60,11,1,1,"85,21292914",DISTRIBOISSONS,43000,ZA LES SALLIENS RUE LEON MATHIEU,UDIVEL,FR01_ON_5000,FR01_ON_5007,43,,,,,,,,"45,0503","3,882","4,8","57,623832","49,71","48,01986",0
4097,2020-07-09 00:00:00,10946,210,29379628,210,"12,6",11,1,1,"150,689825",DISTRIBOISSONS,43000,ZA LES SALLIENS RUE LEON MATHIEU,UDIVEL,FR01_ON_5000,FR01_ON_5007,43,LEFFE,LEFFE BLONDE,Spécialités,PERFECT DRAFT,"6,000 L",Blonde,PREMIUM,"45,0503","3,882","6,6","17,8943688","15,582","14,911974",0
4098,2020-07-09 00:00:00,77313,20,29379628,20,"1,704",11,1,1,"128,5255592",DISTRIBOISSONS,43000,ZA LES SALLIENS RUE LEON MATHIEU,UDIVEL,FR01_ON_5000,FR01_ON_5007,43,CORONA,CORONA EXTRA,Bouteille Young Adult,BOTTLE VP - Tendances,"0,355 L",Corona,SUPER PREMIUM,"45,0503","3,882","4,5","26,3094624","27,72","21,804552","0,12"
4099,2020-07-09 00:00:00,3337,60,29379628,60,"4,752",11,1,1,"171,6145753",DISTRIBOISSONS,43000,ZA LES SALLIENS RUE LEON MATHIEU,UDIVEL,FR01_ON_5000,FR01_ON_5007,43,LEFFE,LEFFE BLONDE,Spécialités,BOTTLE VC,"0,330 L",Blonde,PREMIUM,"45,0503","3,882","6,6","23,628672","20,64","19,69056",0
4100,2020-07-09 00:00:00,10947,140,29379628,140,"8,4",11,1,1,"140,097307",DISTRIBOISSONS,43000,ZA LES SALLIENS RUE LEON MATHIEU,UDIVEL,FR01_ON_5000,FR01_ON_5007,43,HOEGAARDEN,HOEGAARDEN WHITE,Spécialités,PERFECT DRAFT,"6,000 L",Blanche,PREMIUM,"45,0503","3,882","4,8","16,6196448","14,472","13,849704",0
4101,2020-07-09 00:00:00,70601,70,29379695,70,"4,2",13,0,1,"186,7078982",C10,39570,RUE DES GRANGETTES,SA  JURA BOISSONS,FR01_ON_3000,FR01_ON_3003,39,GOOSE,GOOSE,Craft,PERFECT DRAFT,"6,000 L",-,SUPER PREMIUM,"46,6501","5,4404","5,9","22,6512","18,876","18,876",0
4102,2020-07-09 00:00:00,61629,70,29379695,70,"4,2",13,0,1,"128,264406",C10,39570,RUE DES GRANGETTES,SA  JURA BOISSONS,FR01_ON_3000,FR01_ON_3003,39,KWAK,KWAK,Craft,PERFECT DRAFT,"6,000 L",-,SUPER PREMIUM,"46,6501","5,4404","8,4","18,0936","15,078","15,078",0
4103,2020-07-09 00:00:00,63480,56,29379695,56,"3,36",13,0,1,"132,7797448",C10,39570,RUE DES GRANGETTES,SA  JURA BOISSONS,FR01_ON_3000,FR01_ON_3003,39,,,,,,,,"46,6501","5,4404",5,"16,1681184","14,364","13,473432",0
4104,2020-07-09 00:00:00,33335,70,29379695,70,"4,2",13,0,1,"167,1285306",C10,39570,RUE DES GRANGETTES,SA  JURA BOISSONS,FR01_ON_3000,FR01_ON_3003,39,HOEGAARDEN,HOEGAARDEN ROSEE,Super Spécialités,PERFECT DRAFT,"6,000 L",Rosée,PREMIUM,"46,6501","5,4404",3,"19,09908","17,49","15,9159",0
4105,2020-07-09 00:00:00,11766,70,29379695,70,"4,2",13,0,1,"142,9023785",C10,39570,RUE DES GRANGETTES,SA  JURA BOISSONS,FR01_ON_3000,FR01_ON_3003,39,,,,,,,,"46,6501","5,4404","5,2","16,2395316","14,466","13,532943",0
4106,2020-07-09 00:00:00,63481,56,29379695,56,"3,36",13,0,1,"133,459685",C10,39570,RUE DES GRANGETTES,SA  JURA BOISSONS,FR01_ON_3000,FR01_ON_3003,39,,,,,,,,"46,6501","5,4404","5,2","16,0195392","14,232","13,349616",0
4107,2020-07-09 00:00:00,72328,70,29379695,70,"4,2",13,0,1,"195,2393463",C10,39570,RUE DES GRANGETTES,SA  JURA BOISSONS,FR01_ON_3000,FR01_ON_3003,39,,,,,,,,"46,6501","5,4404","5,2","17,1744048","15,258","14,312004",0
4108,2020-07-09 00:00:00,53566,70,29379695,70,"4,2",13,0,1,"211,631664",C10,39570,RUE DES GRANGETTES,SA  JURA BOISSONS,FR01_ON_3000,FR01_ON_3003,39,LEFFE,LEFFE ROYALE,Super Spécialités,PERFECT DRAFT,"6,000 L",IPA,PREMIUM,"46,6501","5,4404","7,5","22,774752","20,856","18,97896",0
4109,2020-07-09 00:00:00,64665,70,29379695,70,"4,2",13,0,1,"208,8988426",C10,39570,RUE DES GRANGETTES,SA  JURA BOISSONS,FR01_ON_3000,FR01_ON_3003,39,LEFFE,LEFFE AMBREE,Spécialités,PERFECT DRAFT,"6,000 L",Ambrée,PREMIUM,"46,6501","5,4404","6,6","22,4016912","19,902","18,668076",0
4110,2020-07-09 00:00:00,78356,70,29379695,70,"4,2",13,0,1,"137,8512671",C10,39570,RUE DES GRANGETTES,SA  JURA BOISSONS,FR01_ON_3000,FR01_ON_3003,39,LEFFE,LEFFE LA LEGERE,Spécialités,PERFECT DRAFT,"6,000 L",La Légère,PREMIUM LAGER,"46,6501","5,4404",5,"16,2462672","14,472","13,538556",0
4111,2020-07-09 00:00:00,48537,20,29379695,20,"1,2",13,0,1,"224,5997572",C10,39570,RUE DES GRANGETTES,SA  JURA BOISSONS,FR01_ON_3000,FR01_ON_3003,39,LEFFE,LEFFE ROYALE,Super Spécialités,PERFECT DRAFT,"6,000 L",Whitbread Golding,PREMIUM,"46,6501","5,4404","7,5","22,774752","20,856","18,97896",0
4112,2020-07-09 00:00:00,20614,70,29379695,70,"4,2",13,0,1,"195,5874479",C10,39570,RUE DES GRANGETTES,SA  JURA BOISSONS,FR01_ON_3000,FR01_ON_3003,39,LEFFE,LEFFE RUBY,Super Spécialités,PERFECT DRAFT,"6,000 L",Ruby,PREMIUM,"46,6501","5,4404",5,"22,774752","20,856","18,97896",0
4113,2020-07-09 00:00:00,71317,24,29379695,24,"7,2",13,0,1,"133,2308338",C10,39570,RUE DES GRANGETTES,SA  JURA BOISSONS,FR01_ON_3000,FR01_ON_3003,39,,,,,,,,"46,6501","5,4404",5,"66,69405","58,35","55,578375",0
4114,2020-07-09 00:00:00,60387,6,29379695,6,"1,8",13,0,1,"180,409982",C10,39570,RUE DES GRANGETTES,SA  JURA BOISSONS,FR01_ON_3000,FR01_ON_3003,39,,,,,,,,"46,6501","5,4404",4,"110,412","92,01","92,01",0
4115,2020-07-09 00:00:00,3372,24,29379695,24,"7,2",13,0,1,"87,89900376",C10,39570,RUE DES GRANGETTES,SA  JURA BOISSONS,FR01_ON_3000,FR01_ON_3003,39,,,,,,,,"46,6501","5,4404","5,2","54,93258","48,06","45,77715",0
4116,2020-07-09 00:00:00,59847,6,29379695,6,"1,8",13,0,1,"141,4131664",C10,39570,RUE DES GRANGETTES,SA  JURA BOISSONS,FR01_ON_3000,FR01_ON_3003,39,,,,,,,,"46,6501","5,4404","8,4","88,632","73,86","73,86",0
4117,2020-07-09 00:00:00,3410,48,29379695,48,"14,4",13,0,1,"170,305026",C10,39570,RUE DES GRANGETTES,SA  JURA BOISSONS,FR01_ON_3000,FR01_ON_3003,39,,,,,,,,"46,6501","5,4404","6,6","92,36115","81,75","76,967625",0
4118,2020-07-09 00:00:00,59848,6,29379695,6,"1,8",13,0,1,"180,0459163",C10,39570,RUE DES GRANGETTES,SA  JURA BOISSONS,FR01_ON_3000,FR01_ON_3003,39,,,,,,,,"46,6501","5,4404",8,"97,704","81,42","81,42",0
4119,2020-07-09 00:00:00,11574,168,29379695,168,"50,4",13,0,1,"85,21292914",C10,39570,RUE DES GRANGETTES,SA  JURA BOISSONS,FR01_ON_3000,FR01_ON_3003,39,,,,,,,,"46,6501","5,4404","4,8","56,81853","49,71","47,348775",0
4120,2020-07-09 00:00:00,10946,840,29379695,840,"50,4",11,1,1,"150,689825",C10,39570,RUE DES GRANGETTES,SA  JURA BOISSONS,FR01_ON_3000,FR01_ON_3003,39,LEFFE,LEFFE BLONDE,Spécialités,PERFECT DRAFT,"6,000 L",Blonde,PREMIUM,"46,6501","5,4404","6,6","17,5390992","15,582","14,615916",0
4121,2020-07-09 00:00:00,11766,420,29379695,420,"25,2",11,1,1,"142,9023785",C10,39570,RUE DES GRANGETTES,SA  JURA BOISSONS,FR01_ON_3000,FR01_ON_3003,39,,,,,,,,"46,6501","5,4404","5,2","16,2395316","14,466","13,532943",0
4122,2020-07-09 00:00:00,33335,70,29379695,70,"4,2",11,1,1,"167,1285306",C10,39570,RUE DES GRANGETTES,SA  JURA BOISSONS,FR01_ON_3000,FR01_ON_3003,39,HOEGAARDEN,HOEGAARDEN ROSEE,Super Spécialités,PERFECT DRAFT,"6,000 L",Rosée,PREMIUM,"46,6501","5,4404",3,"19,09908","17,49","15,9159",0
4123,2020-07-09 00:00:00,10947,280,29379695,280,"16,8",11,1,1,"140,097307",C10,39570,RUE DES GRANGETTES,SA  JURA BOISSONS,FR01_ON_3000,FR01_ON_3003,39,HOEGAARDEN,HOEGAARDEN WHITE,Spécialités,PERFECT DRAFT,"6,000 L",Blanche,PREMIUM,"46,6501","5,4404","4,8","16,2896832","14,472","13,574736",0
4124,2020-07-09 00:00:00,19898,210,29379695,210,"12,6",11,1,1,"141,2079043",C10,39570,RUE DES GRANGETTES,SA  JURA BOISSONS,FR01_ON_3000,FR01_ON_3003,39,,,,,,,,"46,6501","5,4404",5,"16,4887488","14,688","13,740624",0
4125,2020-07-09 00:00:00,10965,96,29378966,96,"19,2",11,1,1,"185,6791267",DISTRIBOISSONS,17182,RUE JACQUES DE VAUCANSON,LA ROCHELLE BOISSONS,FR01_ON_1200,FR01_ON_1204,17,,,,,,,,,,5,"71,13864","62,6","59,2822",0
4126,2020-07-09 00:00:00,3372,216,29378966,216,"64,8",11,1,1,"87,89900376",DISTRIBOISSONS,17182,RUE JACQUES DE VAUCANSON,LA ROCHELLE BOISSONS,FR01_ON_1200,FR01_ON_1204,17,,,,,,,,,,"5,2","55,711152","48,06","46,42596",0
4127,2020-07-09 00:00:00,3410,312,29378966,312,"93,6",11,1,1,"170,305026",DISTRIBOISSONS,17182,RUE JACQUES DE VAUCANSON,LA ROCHELLE BOISSONS,FR01_ON_1200,FR01_ON_1204,17,,,,,,,,,,"6,6","93,11652","81,75","77,5971",0
4128,2020-07-09 00:00:00,20614,1,29379615,0,0,0,1,0,"195,5874479",INDEPENDANTS,53000,BOULEVARD LEON BOLLEE,OUEST BOISSONS,FR01_ON_9000,FR01_ON_9002,53,LEFFE,LEFFE RUBY,Super Spécialités,PERFECT DRAFT,"6,000 L",Ruby,PREMIUM,"48,0667","-0,7667",5,"25,0272","20,856","20,856",0
4129,2020-07-09 00:00:00,20614,1,29379615,70,"4,2",4,1,0,"195,5874479",INDEPENDANTS,53000,BOULEVARD LEON BOLLEE,OUEST BOISSONS,FR01_ON_9000,FR01_ON_9002,53,LEFFE,LEFFE RUBY,Super Spécialités,PERFECT DRAFT,"6,000 L",Ruby,PREMIUM,"48,0667","-0,7667",5,"25,0272","20,856","20,856",0
4130,2020-07-09 00:00:00,76623,24,29379615,0,0,0,1,0,"131,6160555",INDEPENDANTS,53000,BOULEVARD LEON BOLLEE,OUEST BOISSONS,FR01_ON_9000,FR01_ON_9002,53,,,,,,,,"48,0667","-0,7667","5,8","30,6432","25,44","25,44","0,096"
4131,2020-07-09 00:00:00,76623,24,29379615,24,"1,9008",4,1,0,"131,6160555",INDEPENDANTS,53000,BOULEVARD LEON BOLLEE,OUEST BOISSONS,FR01_ON_9000,FR01_ON_9002,53,,,,,,,,"48,0667","-0,7667","5,8","30,6432","25,44","25,44","0,096"
4132,2020-07-10 00:00:00,71317,96,29379667,0,0,0,1,0,"133,2308338",C10,22203,PLOUISY,COZIGOU  ,FR01_ON_1100,FR01_ON_1102,22,,,,,,,,,,5,"66,69405","58,35","55,578375",0
4133,2020-07-10 00:00:00,71317,96,29379667,96,"28,8",5,1,0,"133,2308338",C10,22203,PLOUISY,COZIGOU  ,FR01_ON_1100,FR01_ON_1102,22,,,,,,,,,,5,"66,69405","58,35","55,578375",0
4134,2020-07-09 00:00:00,10965,64,29378967,64,"12,8",12,0,1,"185,6791267",DISTRIBOISSONS,17320,RUE JEAN MOULIN,LA ROCHELLE BOISSONS,FR01_ON_1200,FR01_ON_1204,17,,,,,,,,"45,8","-1,0333",5,"71,13864","62,6","59,2822",0
4135,2020-07-09 00:00:00,66738,80,29378967,80,16,12,0,1,"110,8845596",DISTRIBOISSONS,17320,RUE JEAN MOULIN,LA ROCHELLE BOISSONS,FR01_ON_1200,FR01_ON_1204,17,,,,,,,,"45,8","-1,0333","4,8","40,316976","34,78","33,59748",0
4136,2020-07-09 00:00:00,59847,18,29378967,18,"5,4",12,0,1,"141,4131664",DISTRIBOISSONS,17320,RUE JEAN MOULIN,LA ROCHELLE BOISSONS,FR01_ON_1200,FR01_ON_1204,17,,,,,,,,"45,8","-1,0333","8,4","88,454736","73,86","73,71228",0
4137,2020-07-09 00:00:00,3410,144,29378967,144,"43,2",12,0,1,"170,305026",DISTRIBOISSONS,17320,RUE JEAN MOULIN,LA ROCHELLE BOISSONS,FR01_ON_1200,FR01_ON_1204,17,,,,,,,,"45,8","-1,0333","6,6","93,11652","81,75","77,5971",0
4138,2020-07-09 00:00:00,6013,128,29378967,128,"25,6",12,0,1,"159,1818486",DISTRIBOISSONS,17320,RUE JEAN MOULIN,LA ROCHELLE BOISSONS,FR01_ON_1200,FR01_ON_1204,17,,,,,,,,"45,8","-1,0333","6,6","62,6665344","55,52","52,222112",0
4139,2020-07-09 00:00:00,3372,144,29378967,144,"43,2",12,0,1,"87,89900376",DISTRIBOISSONS,17320,RUE JEAN MOULIN,LA ROCHELLE BOISSONS,FR01_ON_1200,FR01_ON_1204,17,,,,,,,,"45,8","-1,0333","5,2","55,711152","48,06","46,42596",0
4140,2020-07-09 00:00:00,71317,72,29378967,72,"21,6",12,0,1,"133,2308338",DISTRIBOISSONS,17320,RUE JEAN MOULIN,LA ROCHELLE BOISSONS,FR01_ON_1200,FR01_ON_1204,17,,,,,,,,"45,8","-1,0333",5,"67,63932","58,35","56,3661",0
4141,2020-07-10 00:00:00,11766,70,29379698,0,0,5,1,0,"142,9023785",DISTRIBOISSONS,26000,Rue de Chantecouriol,MONTANER,FR01_ON_4000,FR01_ON_4004,26,,,,,,,,"44,9333","4,9","5,2","16,751628","14,466","13,95969",0
4142,2020-07-10 00:00:00,11766,70,29379698,70,"4,2",6,1,1,"142,9023785",DISTRIBOISSONS,26000,Rue de Chantecouriol,MONTANER,FR01_ON_4000,FR01_ON_4004,26,,,,,,,,"44,9333","4,9","5,2","16,751628","14,466","13,95969",0
4143,2020-07-10 00:00:00,19898,70,29379698,0,0,5,1,0,"141,2079043",DISTRIBOISSONS,26000,Rue de Chantecouriol,MONTANER,FR01_ON_4000,FR01_ON_4004,26,,,,,,,,"44,9333","4,9",5,"17,008704","14,688","14,17392",0
4144,2020-07-10 00:00:00,19898,70,29379698,70,"4,2",6,1,1,"141,2079043",DISTRIBOISSONS,26000,Rue de Chantecouriol,MONTANER,FR01_ON_4000,FR01_ON_4004,26,,,,,,,,"44,9333","4,9",5,"17,008704","14,688","14,17392",0
4145,2020-07-10 00:00:00,11574,64,29379698,0,0,5,1,0,"85,21292914",DISTRIBOISSONS,26000,Rue de Chantecouriol,MONTANER,FR01_ON_4000,FR01_ON_4004,26,,,,,,,,"44,9333","4,9","4,8","57,623832","49,71","48,01986",0
4146,2020-07-10 00:00:00,11574,64,29379698,64,"19,2",6,1,1,"85,21292914",DISTRIBOISSONS,26000,Rue de Chantecouriol,MONTANER,FR01_ON_4000,FR01_ON_4004,26,,,,,,,,"44,9333","4,9","4,8","57,623832","49,71","48,01986",0
4147,2020-07-10 00:00:00,10947,140,29379698,0,0,5,1,0,"140,097307",DISTRIBOISSONS,26000,Rue de Chantecouriol,MONTANER,FR01_ON_4000,FR01_ON_4004,26,HOEGAARDEN,HOEGAARDEN WHITE,Spécialités,PERFECT DRAFT,"6,000 L",Blanche,PREMIUM,"44,9333","4,9","4,8","16,6196448","14,472","13,849704",0
4148,2020-07-10 00:00:00,10947,140,29379698,140,"8,4",6,1,1,"140,097307",DISTRIBOISSONS,26000,Rue de Chantecouriol,MONTANER,FR01_ON_4000,FR01_ON_4004,26,HOEGAARDEN,HOEGAARDEN WHITE,Spécialités,PERFECT DRAFT,"6,000 L",Blanche,PREMIUM,"44,9333","4,9","4,8","16,6196448","14,472","13,849704",0
4149,2020-07-10 00:00:00,9974,80,29379698,0,0,5,1,0,"159,1277507",DISTRIBOISSONS,26000,Rue de Chantecouriol,MONTANER,FR01_ON_4000,FR01_ON_4004,26,,,,,,,,"44,9333","4,9","4,8","58,3848",51,"48,654",0
4150,2020-07-10 00:00:00,9974,80,29379698,80,16,6,1,1,"159,1277507",DISTRIBOISSONS,26000,Rue de Chantecouriol,MONTANER,FR01_ON_4000,FR01_ON_4004,26,,,,,,,,"44,9333","4,9","4,8","58,3848",51,"48,654",0
4151,2020-07-10 00:00:00,54632,80,29379698,0,0,5,1,0,"191,7131592",DISTRIBOISSONS,26000,Rue de Chantecouriol,MONTANER,FR01_ON_4000,FR01_ON_4004,26,,,,,,,,"44,9333","4,9","6,6","62,6665344","55,52","52,222112",0
4152,2020-07-10 00:00:00,54632,80,29379698,80,16,6,1,1,"191,7131592",DISTRIBOISSONS,26000,Rue de Chantecouriol,MONTANER,FR01_ON_4000,FR01_ON_4004,26,,,,,,,,"44,9333","4,9","6,6","62,6665344","55,52","52,222112",0
4153,2020-07-10 00:00:00,20614,20,29379698,0,0,5,1,0,"195,5874479",DISTRIBOISSONS,26000,Rue de Chantecouriol,MONTANER,FR01_ON_4000,FR01_ON_4004,26,LEFFE,LEFFE RUBY,Super Spécialités,PERFECT DRAFT,"6,000 L",Ruby,PREMIUM,"44,9333","4,9",5,"22,9749696","20,856","19,145808",0
4154,2020-07-10 00:00:00,20614,20,29379698,20,"1,2",6,1,1,"195,5874479",DISTRIBOISSONS,26000,Rue de Chantecouriol,MONTANER,FR01_ON_4000,FR01_ON_4004,26,LEFFE,LEFFE RUBY,Super Spécialités,PERFECT DRAFT,"6,000 L",Ruby,PREMIUM,"44,9333","4,9",5,"22,9749696","20,856","19,145808",0
4155,2020-07-10 00:00:00,59874,30,29379698,0,0,5,1,0,"186,9042007",DISTRIBOISSONS,26000,Rue de Chantecouriol,MONTANER,FR01_ON_4000,FR01_ON_4004,26,TRIPLE KARMELIET,TRIPLE KARMELIET,Craft,BOTTLE VC,"0,330 L",-,SUPER PREMIUM,"44,9333","4,9","8,4","28,3974912","23,712","23,664576",0
4156,2020-07-10 00:00:00,59874,30,29379698,30,"2,376",6,1,1,"186,9042007",DISTRIBOISSONS,26000,Rue de Chantecouriol,MONTANER,FR01_ON_4000,FR01_ON_4004,26,TRIPLE KARMELIET,TRIPLE KARMELIET,Craft,BOTTLE VC,"0,330 L",-,SUPER PREMIUM,"44,9333","4,9","8,4","28,3974912","23,712","23,664576",0
4157,2020-07-10 00:00:00,3372,352,29379698,0,0,5,1,0,"87,89900376",DISTRIBOISSONS,26000,Rue de Chantecouriol,MONTANER,FR01_ON_4000,FR01_ON_4004,26,,,,,,,,"44,9333","4,9","5,2","55,711152","48,06","46,42596",0
4158,2020-07-10 00:00:00,3372,352,29379698,352,"105,6",6,1,1,"87,89900376",DISTRIBOISSONS,26000,Rue de Chantecouriol,MONTANER,FR01_ON_4000,FR01_ON_4004,26,,,,,,,,"44,9333","4,9","5,2","55,711152","48,06","46,42596",0
4159,2020-07-10 00:00:00,10946,22,29379632,1540,"92,4",10,1,1,"150,689825",INDEPENDANTS,59474,ZONE INDUSTRIELLE A,FICHEL DISTRIBUTION,FR01_ON_1000,FR01_ON_1006,59,LEFFE,LEFFE BLONDE,Spécialités,PERFECT DRAFT,"6,000 L",Blonde,PREMIUM,,,"6,6","18,6984","15,582","15,582",0
4160,2020-07-10 00:00:00,20614,2,29379632,140,"8,4",10,1,1,"195,5874479",INDEPENDANTS,59474,ZONE INDUSTRIELLE A,FICHEL DISTRIBUTION,FR01_ON_1000,FR01_ON_1006,59,LEFFE,LEFFE RUBY,Super Spécialités,PERFECT DRAFT,"6,000 L",Ruby,PREMIUM,,,5,"25,0272","20,856","20,856",0
4161,2020-07-10 00:00:00,10947,2,29379632,140,"8,4",10,1,1,"140,097307",INDEPENDANTS,59474,ZONE INDUSTRIELLE A,FICHEL DISTRIBUTION,FR01_ON_1000,FR01_ON_1006,59,HOEGAARDEN,HOEGAARDEN WHITE,Spécialités,PERFECT DRAFT,"6,000 L",Blanche,PREMIUM,,,"4,8","17,3664","14,472","14,472",0
4162,2020-07-10 00:00:00,11574,3,29379632,24,"7,2",10,1,1,"85,21292914",INDEPENDANTS,59474,ZONE INDUSTRIELLE A,FICHEL DISTRIBUTION,FR01_ON_1000,FR01_ON_1006,59,,,,,,,,,,"4,8","59,652","49,71","49,71",0
4163,2020-07-10 00:00:00,71317,1,29379632,8,"2,4",10,1,1,"133,2308338",INDEPENDANTS,59474,ZONE INDUSTRIELLE A,FICHEL DISTRIBUTION,FR01_ON_1000,FR01_ON_1006,59,,,,,,,,,,5,"70,02","58,35","58,35",0
4164,2020-07-10 00:00:00,3410,3,29379632,24,"7,2",10,1,1,"170,305026",INDEPENDANTS,59474,ZONE INDUSTRIELLE A,FICHEL DISTRIBUTION,FR01_ON_1000,FR01_ON_1006,59,,,,,,,,,,"6,6","98,1","81,75","81,75",0
4165,2020-07-10 00:00:00,71317,24,29378895,0,0,0,1,0,"133,2308338",DISTRIBOISSONS,62610,RUE VERNANDIQUE,SDFB,FR01_ON_2000,FR01_ON_2005,62,,,,,,,,"50,838","1,9284",5,"67,63932","58,35","56,3661",0
4166,2020-07-10 00:00:00,71317,24,29378895,24,"7,2",5,1,0,"133,2308338",DISTRIBOISSONS,62610,RUE VERNANDIQUE,SDFB,FR01_ON_2000,FR01_ON_2005,62,,,,,,,,"50,838","1,9284",5,"67,63932","58,35","56,3661",0
4167,2020-07-10 00:00:00,54632,40,29378895,0,0,0,1,0,"191,7131592",DISTRIBOISSONS,62610,RUE VERNANDIQUE,SDFB,FR01_ON_2000,FR01_ON_2005,62,,,,,,,,"50,838","1,9284","6,6","62,6665344","55,52","52,222112",0
